children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose
2,-1351.5140783251054,40,secondary education,1,married,0,M,employee,0,420766.6393187482,housing transactions
0,-2514.5453591125925,28,masters degree,0,civil partnership,1,F,employee,0,226048.3710533956,wedding ceremony
0,366906.63979064673,55,secondary education,1,married,0,F,retiree,0,112424.53391437676,car
0,-1483.1777891030524,42,secondary education,1,married,0,F,employee,0,212179.95333710755,purchase of a car
0,-5505.1524468394055,60,masters degree,0,unmarried,4,F,partner,0,195181.06187061282,buy real estate
2,-3231.940869720412,39,SECONDARY EDUCATION,1,civil partnership,1,F,employee,0,74817.4968733159,wedding ceremony
0,-1453.2112327905097,32,MASTERS DEGREE,0,married,0,F,employee,0,87599.20314280485,housing
1,-669.3964471694437,27,masters degree,0,unmarried,4,M,partner,0,85749.31502452062,going to university
0,343480.87018263823,53,SECONDARY EDUCATION,1,married,0,F,retiree,0,42151.122604080105,to become educated
1,-106.15525153334788,47,SECONDARY EDUCATION,1,widow / widower,2,F,employee,0,68021.68406281502,purchase of my own house
0,-2922.866017195539,27,masters degree,0,married,0,F,employee,0,252782.5244018377,building a property
0,397336.0814555146,64,Secondary Education,1,widow / widower,2,F,retiree,0,182926.3036275132,profile education
0,383300.0625763162,54,secondary education,1,married,0,F,retiree,0,210536.5588882549,buy real estate
0,348232.25629612646,50,secondary education,1,married,0,F,retiree,0,70345.71714634652,building a real estate
1,-1702.3573431013062,49,secondary education,1,married,0,M,employee,0,308147.9770061585,building a real estate
1,-2766.243884238525,34,secondary education,1,civil partnership,1,F,employee,0,148283.90895512313,to have a wedding
0,-900.0445140352945,30,secondary education,1,unmarried,4,F,civil servant,0,112565.76568539854,real estate transactions
0,,51,secondary education,1,married,0,F,employee,1,,buying property for renting out
0,329182.8451571358,54,masters degree,0,married,0,F,retiree,0,62571.006926147646,buy commercial real estate
0,375045.2873170437,57,masters degree,0,married,0,F,retiree,0,593261.699389169,real estate transactions
0,376924.2946957385,61,masters degree,0,married,0,F,retiree,0,282485.9240161776,university education
0,-2676.977538664547,45,masters degree,0,married,0,F,employee,0,298448.9194912905,profile education
0,-679.1360798456212,50,secondary education,1,married,0,F,employee,0,113685.10209399414,university education
3,-1795.2522641257615,39,secondary education,1,civil partnership,1,F,employee,0,189185.58520417367,getting higher education
0,-1172.1886523429555,24,bachelor degree,2,married,0,M,partner,0,268534.9178821679,buying a second-hand car
0,-4164.518916451052,48,secondary education,1,civil partnership,1,F,employee,0,212606.8022312132,buying my own car
0,365882.5885285432,67,secondary education,1,civil partnership,1,F,retiree,0,191912.1342787582,purchase of the house for my family
0,-754.7320958331245,42,masters degree,0,civil partnership,1,F,partner,0,86908.62360004071,to have a wedding
2,-4908.553230778513,37,masters degree,0,civil partnership,1,M,employee,0,120406.03190255465,wedding ceremony
0,354704.1976080725,54,secondary education,1,unmarried,4,F,retiree,0,122095.88502009693,housing
0,384408.93773446156,62,secondary education,1,unmarried,4,F,retiree,0,97799.83666185258,property renovation
0,-338.3974625686715,39,secondary education,1,divorced,3,F,employee,0,331555.54488873057,to buy a car
0,400008.5532248253,72,secondary education,1,unmarried,4,F,retiree,0,162972.12630459652,property renovation
1,-627.1857698567652,21,secondary education,1,civil partnership,1,M,employee,0,163894.31212223537,having a wedding
1,-1416.1155852098968,33,secondary education,1,married,0,M,employee,0,214690.276479038,housing
0,-1984.423096036232,36,secondary education,1,unmarried,4,F,partner,0,232141.8762484216,going to university
0,-1725.6055429518717,41,secondary education,1,married,0,F,employee,0,202145.665531252,education
1,-2055.945345433258,39,masters degree,0,widow / widower,2,F,employee,0,70373.87566412428,property renovation
1,-1759.1807109729532,34,secondary education,1,married,0,F,employee,0,32299.96000219129,purchase of my own house
0,363492.3811105585,67,secondary education,1,unmarried,4,F,retiree,0,129106.08444331432,housing
0,329949.2637738568,64,secondary education,1,widow / widower,2,F,retiree,0,261408.00406607531,car
0,-913.1481176528607,31,masters degree,0,unmarried,4,F,employee,0,167971.12118354804,getting higher education
1,-826.8403732170059,24,masters degree,0,civil partnership,1,F,employee,0,126600.91097484414,wedding ceremony
0,-1127.0797239264054,44,secondary education,1,married,0,M,employee,0,106392.48867483754,buy real estate
0,,51,masters degree,0,married,0,M,employee,0,,housing transactions
0,-131.55001454689744,55,secondary education,1,married,0,M,employee,0,202273.58006372012,construction of own property
0,-865.0029683180505,53,secondary education,1,civil partnership,1,M,employee,0,96090.16019908217,to have a wedding
0,-2929.224040903323,37,secondary education,1,married,0,M,employee,0,182558.48622817386,building a real estate
0,366982.4421917664,59,Primary Education,3,widow / widower,2,F,retiree,0,68397.7889351511,transactions with my real estate
0,-7188.476595844089,54,masters degree,0,married,0,M,employee,0,477750.7957050054,second-hand car purchase
1,-676.1623000480132,28,masters degree,0,married,0,M,partner,0,477418.8315111282,property
0,-5138.302522405341,43,secondary education,1,civil partnership,1,F,employee,0,253292.40853723124,purchase of the house for my family
0,-11278.180447381976,53,secondary education,1,married,0,F,employee,0,235666.18643628704,to buy a car
0,335644.13465181284,43,masters degree,0,widow / widower,2,F,retiree,0,121280.83007835301,cars
0,347892.35928447987,68,secondary education,1,married,0,F,retiree,0,93440.48954195752,transactions with my real estate
0,-3424.468481627795,58,secondary education,1,married,0,F,partner,0,394465.19688083243,purchase of the house
2,-2389.281012551515,34,secondary education,1,married,0,F,partner,0,207350.08683467322,transactions with my real estate
0,-2828.701927984344,57,secondary education,1,divorced,3,M,partner,0,78783.81633712049,buying a second-hand car
2,-632.7256621840236,20,secondary education,1,married,0,M,employee,0,61131.558567022665,buy residential real estate
0,398662.21961493045,56,secondary education,1,married,0,F,retiree,0,110711.12540735259,purchase of my own house
0,-1253.7220902625427,41,bachelor degree,2,civil partnership,1,F,partner,0,144349.49925685494,going to university
0,-574.9959234695825,40,secondary education,1,married,0,F,employee,0,161158.80630789482,cars
1,,57,masters degree,0,divorced,3,F,employee,0,,transactions with my real estate
2,-3711.696342813176,47,BACHELOR DEGREE,2,divorced,3,F,employee,0,198330.7109530078,going to university
1,-936.7230149396346,33,secondary education,1,married,0,F,employee,0,157412.91601975678,property renovation
1,-3709.8389414606468,45,secondary education,1,married,0,F,civil servant,0,178269.93430843845,car
0,-1411.7377748451404,27,secondary education,1,married,0,M,employee,0,95143.92860020699,profile education
0,340570.5090808196,61,masters degree,0,married,0,F,retiree,0,139766.7379080057,building a real estate
0,366963.3109217442,69,secondary education,1,widow / widower,2,F,retiree,0,100293.87481309436,buy residential real estate
2,-2132.7922014551386,33,masters degree,0,married,0,F,employee,1,147585.86093421894,purchase of my own house
0,367448.3254082271,69,secondary education,1,married,0,F,retiree,0,56612.29094093407,housing
0,-3948.224795314823,49,secondary education,1,married,0,F,employee,0,43538.89530302036,purchase of the house
0,,46,masters degree,0,married,0,F,partner,0,,buy real estate
0,-1181.1002889960291,24,secondary education,1,married,0,F,employee,0,58422.38400283603,supplementary education
0,373811.6390053568,64,secondary education,1,widow / widower,2,F,retiree,0,75787.92688733904,purchase of the house for my family
0,-2591.5801485165352,34,secondary education,1,unmarried,4,M,employee,0,103082.40842119434,buying a second-hand car
1,-1605.9592252561108,39,secondary education,1,married,0,F,employee,0,144364.5228467155,property renovation
0,-1124.7646211346203,27,secondary education,1,married,0,M,partner,0,260391.97595406589,transactions with the residential real estate
1,-4518.8763566831985,53,secondary education,1,married,0,M,employee,0,225851.18196373788,property renovation
0,360132.9225445307,67,Secondary Education,1,widow / widower,2,F,retiree,0,288332.8874646221,profile education
0,,41,secondary education,1,married,0,F,employee,0,,purchase of the house for my family
0,358732.4754412672,64,BACHELOR DEGREE,2,married,0,F,retiree,0,412386.34710634797,purchase of the house
0,-1760.8878456218933,36,secondary education,1,married,0,M,employee,0,316206.27116558107,getting higher education
2,-184.59838880619841,46,secondary education,1,married,0,F,partner,0,141663.0003487096,university education
0,-4989.068201929922,64,secondary education,1,married,0,M,partner,0,247669.30887505802,purchase of the house
0,-1441.1397928527927,34,masters degree,0,married,0,F,civil servant,0,221794.6865628468,purchase of my own house
0,-4022.062040383069,43,secondary education,1,civil partnership,1,M,employee,0,75944.91394649014,construction of own property
0,-7040.241657612402,42,MASTERS DEGREE,0,married,0,M,employee,0,195170.08042760976,purchase of my own house
0,388227.93705245905,52,masters degree,0,married,0,M,retiree,1,179937.10107735265,buy real estate
1,-2096.530359794336,42,secondary education,1,married,0,F,employee,0,195123.79575840718,building a real estate
0,-3891.402929438224,31,secondary education,1,unmarried,4,M,employee,0,100148.95199124707,to get asupplementary education
0,-1070.04375141698,56,secondary education,1,married,0,F,employee,0,110013.11779771096,buying my own car
0,397768.8802445651,71,secondary education,1,unmarried,4,M,retiree,0,223471.56877440613,purchase of the house for my family
0,-432.9431035999615,30,secondary education,1,unmarried,4,F,employee,0,86218.54669636044,transactions with the residential real estate
0,363807.53154920007,65,primary education,3,married,0,F,retiree,0,117137.35282495995,to buy a car
0,,32,secondary education,1,unmarried,4,M,partner,0,,transactions with my real estate
1,-2089.1137157512426,33,masters degree,0,married,0,M,partner,0,271472.7952364757,buy real estate
1,-2521.934228530773,30,secondary education,1,civil partnership,1,F,civil servant,1,276740.27145391173,to own a car
0,-809.6878437101286,46,secondary education,1,married,0,F,partner,0,297563.55682284967,education
0,-1728.9149915207352,26,masters degree,0,married,0,F,civil servant,0,124388.9653917915,car
0,-2357.4598724654393,38,secondary education,1,married,0,F,partner,0,267537.3423973187,cars
0,-1875.9720125305307,0,secondary education,1,married,0,F,partner,0,167713.21206370054,buying my own car
0,-10080.60539363857,54,masters degree,0,civil partnership,1,F,employee,0,235027.91106176426,having a wedding
1,-1919.435673200373,42,masters degree,0,married,0,F,partner,0,349371.4433585773,education
2,-4371.921724404406,34,secondary education,1,married,0,F,employee,0,120983.11214792606,buying a second-hand car
1,-455.2406431105671,38,secondary education,1,civil partnership,1,F,employee,0,110451.268471544,wedding ceremony
0,-3000.1202200989464,30,masters degree,0,married,0,F,partner,0,295827.5473892229,purchase of my own house
2,-4577.7536299691055,37,secondary education,1,married,0,M,employee,0,188692.48521898407,property
1,-1173.1285939302609,41,secondary education,1,unmarried,4,M,partner,0,161912.34102653072,to own a car
0,392152.0127466768,56,secondary education,1,divorced,3,F,retiree,0,117523.73067128664,going to university
0,-754.2946041995523,59,secondary education,1,widow / widower,2,F,partner,0,57640.45827063128,university education
0,-1001.334687044404,51,SECONDARY EDUCATION,1,civil partnership,1,F,employee,0,54928.91035121876,wedding ceremony
1,-969.4132576121899,55,secondary education,1,divorced,3,M,employee,0,93962.68035575176,construction of own property
0,-396.48837021072944,36,secondary education,1,civil partnership,1,M,partner,0,93089.61500277779,wedding ceremony
0,339945.590965415,57,secondary education,1,widow / widower,2,F,retiree,0,97629.40384151094,to get asupplementary education
1,-1758.2789285192698,24,secondary education,1,married,0,M,employee,0,208017.2601204857,transactions with my real estate
1,-3915.595114082557,38,masters degree,0,married,0,F,employee,0,89058.67258278899,car
0,-646.5450471546129,28,secondary education,1,married,0,M,employee,0,192390.4459225981,to own a car
1,,33,masters degree,0,civil partnership,1,M,employee,0,,second-hand car purchase
0,-554.1792662636844,33,masters degree,0,unmarried,4,F,employee,0,110525.40228255947,property renovation
